order_id,postal_prefix,region,sku_id,order_hour,scenario
ORD007173,18,수도권,SKU0072,2,normal
ORD007174,18,수도권,SKU0059,15,normal
ORD007175,12,수도권,SKU0073,1,normal
ORD007176,3,수도권,SKU0016,8,normal
ORD007177,4,수도권,SKU0037,5,normal
ORD007178,15,수도권,SKU0007,9,normal
ORD007179,13,수도권,SKU0062,16,normal
ORD007180,18,수도권,SKU0093,4,normal
ORD007181,11,수도권,SKU0057,11,normal
ORD007182,44,비수도권,SKU0008,22,normal
ORD007183,75,비수도권,SKU0094,7,normal
ORD007184,11,수도권,SKU0014,20,normal
ORD007185,7,수도권,SKU0089,11,normal
ORD007186,5,수도권,SKU0072,11,normal
ORD007187,31,비수도권,SKU0064,9,normal
ORD007188,16,수도권,SKU0059,12,normal
ORD007189,7,수도권,SKU0014,0,normal
ORD007190,38,비수도권,SKU0051,1,normal
ORD007191,6,수도권,SKU0020,19,normal
ORD007192,20,비수도권,SKU0058,14,normal
ORD007193,19,수도권,SKU0045,9,normal
ORD007194,52,비수도권,SKU0068,0,normal
ORD007195,2,수도권,SKU0099,19,normal
ORD007196,80,비수도권,SKU0037,21,normal
ORD007197,47,비수도권,SKU0062,21,normal
ORD007198,8,수도권,SKU0087,17,normal
ORD007199,7,수도권,SKU0010,0,normal
ORD007200,15,수도권,SKU0081,11,normal
ORD007201,67,비수도권,SKU0024,7,normal
ORD007202,72,비수도권,SKU0055,8,normal
ORD007203,18,수도권,SKU0100,22,normal
ORD007204,75,비수도권,SKU0099,19,normal
ORD007205,1,수도권,SKU0032,1,normal
ORD007206,2,수도권,SKU0014,15,normal
ORD007207,84,비수도권,SKU0094,22,normal
ORD007208,60,비수도권,SKU0090,21,normal
ORD007209,16,수도권,SKU0062,13,normal
ORD007210,56,비수도권,SKU0004,22,normal
ORD007211,92,비수도권,SKU0076,0,normal
ORD007212,59,비수도권,SKU0017,13,normal
ORD007213,71,비수도권,SKU0095,19,normal
ORD007214,57,비수도권,SKU0044,16,normal
ORD007215,6,수도권,SKU0062,22,normal
ORD007216,70,비수도권,SKU0029,5,normal
ORD007217,7,수도권,SKU0048,7,normal
ORD007218,80,비수도권,SKU0076,17,normal
ORD007219,16,수도권,SKU0050,7,normal
ORD007220,42,비수도권,SKU0085,7,normal
ORD007221,18,수도권,SKU0072,1,normal
ORD007222,4,수도권,SKU0008,15,normal
ORD007223,11,수도권,SKU0061,12,normal
ORD007224,97,비수도권,SKU0062,13,normal
ORD007225,93,비수도권,SKU0039,6,normal
ORD007226,12,수도권,SKU0033,2,normal
ORD007227,99,비수도권,SKU0007,20,normal
ORD007228,72,비수도권,SKU0045,7,normal
ORD007229,30,비수도권,SKU0034,0,normal
ORD007230,2,수도권,SKU0096,16,normal
ORD007231,82,비수도권,SKU0068,7,normal
ORD007232,21,비수도권,SKU0047,5,normal
ORD007233,76,비수도권,SKU0076,18,normal
ORD007234,70,비수도권,SKU0078,10,normal
ORD007235,70,비수도권,SKU0049,7,normal
ORD007236,46,비수도권,SKU0008,7,normal
ORD007237,11,수도권,SKU0079,9,normal
ORD007238,12,수도권,SKU0010,9,normal
ORD007239,11,수도권,SKU0085,21,normal
ORD007240,1,수도권,SKU0034,22,normal
ORD007241,25,비수도권,SKU0064,12,normal
ORD007242,46,비수도권,SKU0075,21,normal
ORD007243,74,비수도권,SKU0004,2,normal
ORD007244,5,수도권,SKU0039,16,normal
ORD007245,19,수도권,SKU0061,20,normal
ORD007246,1,수도권,SKU0085,21,normal
ORD007247,4,수도권,SKU0072,14,normal
ORD007248,2,수도권,SKU0090,5,normal
ORD007249,51,비수도권,SKU0009,16,normal
ORD007250,3,수도권,SKU0008,23,normal
ORD007251,49,비수도권,SKU0072,0,normal
ORD007252,9,수도권,SKU0040,2,normal
ORD007253,78,비수도권,SKU0049,7,normal
ORD007254,66,비수도권,SKU0061,7,normal
ORD007255,92,비수도권,SKU0099,10,normal
ORD007256,79,비수도권,SKU0007,15,normal
ORD007257,88,비수도권,SKU0011,0,normal
ORD007258,74,비수도권,SKU0083,10,normal
ORD007259,45,비수도권,SKU0003,16,normal
ORD007260,6,수도권,SKU0046,12,normal
ORD007261,10,수도권,SKU0078,23,normal
ORD007262,8,수도권,SKU0020,1,normal
ORD007263,29,비수도권,SKU0019,4,normal
ORD007264,18,수도권,SKU0032,23,normal
ORD007265,76,비수도권,SKU0016,20,normal
ORD007266,91,비수도권,SKU0068,11,normal
ORD007267,14,수도권,SKU0021,14,normal
ORD007268,18,수도권,SKU0023,6,normal
ORD007269,94,비수도권,SKU0058,5,normal
ORD007270,10,수도권,SKU0097,4,normal
ORD007271,63,비수도권,SKU0092,14,normal
ORD007272,8,수도권,SKU0087,2,normal
ORD007273,43,비수도권,SKU0054,21,normal
ORD007274,9,수도권,SKU0030,8,normal
ORD007275,79,비수도권,SKU0071,22,normal
ORD007276,22,비수도권,SKU0039,16,normal
ORD007277,7,수도권,SKU0078,20,normal
ORD007278,8,수도권,SKU0002,22,normal
ORD007279,18,수도권,SKU0053,13,normal
ORD007280,93,비수도권,SKU0034,6,normal
ORD007281,59,비수도권,SKU0025,14,normal
ORD007282,17,수도권,SKU0067,6,normal
ORD007283,12,수도권,SKU0066,12,normal
ORD007284,19,수도권,SKU0004,13,normal
ORD007285,55,비수도권,SKU0095,21,normal
ORD007286,61,비수도권,SKU0037,10,normal
ORD007287,12,수도권,SKU0092,17,normal
ORD007288,50,비수도권,SKU0059,12,normal
ORD007289,39,비수도권,SKU0066,11,normal
ORD007290,92,비수도권,SKU0097,1,normal
ORD007291,87,비수도권,SKU0083,9,normal
ORD007292,62,비수도권,SKU0015,21,normal
ORD007293,50,비수도권,SKU0001,10,normal
ORD007294,10,수도권,SKU0031,15,normal
ORD007295,72,비수도권,SKU0049,16,normal
ORD007296,15,수도권,SKU0074,13,normal
ORD007297,10,수도권,SKU0067,21,normal
ORD007298,14,수도권,SKU0032,20,normal
ORD007299,70,비수도권,SKU0055,12,normal
ORD007300,6,수도권,SKU0066,16,normal
ORD007301,16,수도권,SKU0052,4,normal
ORD007302,18,수도권,SKU0069,3,normal
ORD007303,2,수도권,SKU0049,10,normal
ORD007304,7,수도권,SKU0053,16,normal
ORD007305,69,비수도권,SKU0095,2,normal
ORD007306,69,비수도권,SKU0039,1,normal
ORD007307,11,수도권,SKU0076,0,normal
ORD007308,77,비수도권,SKU0034,17,normal
ORD007309,59,비수도권,SKU0034,15,normal
ORD007310,15,수도권,SKU0093,10,normal
ORD007311,55,비수도권,SKU0070,6,normal
ORD007312,93,비수도권,SKU0093,4,normal
ORD007313,16,수도권,SKU0100,17,normal
ORD007314,9,수도권,SKU0001,3,normal
ORD007315,89,비수도권,SKU0099,21,normal
ORD007316,29,비수도권,SKU0011,7,normal
ORD007317,4,수도권,SKU0008,21,normal
ORD007318,24,비수도권,SKU0077,5,normal
ORD007319,18,수도권,SKU0036,21,normal
ORD007320,74,비수도권,SKU0092,20,normal
ORD007321,19,수도권,SKU0055,20,normal
ORD007322,9,수도권,SKU0039,21,normal
ORD007323,42,비수도권,SKU0008,21,normal
ORD007324,19,수도권,SKU0047,0,normal
ORD007325,9,수도권,SKU0028,6,normal
ORD007326,24,비수도권,SKU0008,5,normal
ORD007327,68,비수도권,SKU0068,21,normal
ORD007328,1,수도권,SKU0098,0,normal
ORD007329,34,비수도권,SKU0038,6,normal
ORD007330,13,수도권,SKU0030,13,normal
ORD007331,11,수도권,SKU0009,5,normal
ORD007332,14,수도권,SKU0023,9,normal
ORD007333,12,수도권,SKU0029,17,normal
ORD007334,70,비수도권,SKU0035,15,normal
ORD007335,10,수도권,SKU0064,11,normal
ORD007336,52,비수도권,SKU0012,10,normal
ORD007337,4,수도권,SKU0006,23,normal
ORD007338,91,비수도권,SKU0094,7,normal
ORD007339,32,비수도권,SKU0080,14,normal
ORD007340,47,비수도권,SKU0028,22,normal
ORD007341,11,수도권,SKU0064,11,normal
ORD007342,15,수도권,SKU0060,22,normal
ORD007343,8,수도권,SKU0075,6,normal
ORD007344,88,비수도권,SKU0086,15,normal
ORD007345,17,수도권,SKU0036,3,normal
ORD007346,34,비수도권,SKU0067,0,normal
ORD007347,52,비수도권,SKU0081,0,normal
ORD007348,13,수도권,SKU0070,20,normal
ORD007349,50,비수도권,SKU0093,14,normal
ORD007350,42,비수도권,SKU0050,13,normal
ORD007351,47,비수도권,SKU0081,14,normal
ORD007352,17,수도권,SKU0091,1,normal
ORD007353,14,수도권,SKU0056,15,normal
ORD007354,8,수도권,SKU0002,4,normal
ORD007355,68,비수도권,SKU0082,10,normal
ORD007356,30,비수도권,SKU0085,10,normal
ORD007357,16,수도권,SKU0040,0,normal
ORD007358,90,비수도권,SKU0023,1,normal
ORD007359,2,수도권,SKU0098,0,normal
ORD007360,73,비수도권,SKU0056,2,normal
ORD007361,99,비수도권,SKU0052,19,normal
ORD007362,79,비수도권,SKU0095,0,normal
ORD007363,66,비수도권,SKU0041,16,normal
ORD007364,13,수도권,SKU0085,1,normal
ORD007365,8,수도권,SKU0071,13,normal
ORD007366,52,비수도권,SKU0097,19,normal
ORD007367,11,수도권,SKU0043,1,normal
ORD007368,7,수도권,SKU0091,17,normal
ORD007369,62,비수도권,SKU0057,7,normal
ORD007370,11,수도권,SKU0048,7,normal
ORD007371,84,비수도권,SKU0031,6,normal
ORD007372,71,비수도권,SKU0056,10,normal
ORD007373,72,비수도권,SKU0058,19,normal
ORD007374,59,비수도권,SKU0090,6,normal
ORD007375,78,비수도권,SKU0071,21,normal
ORD007376,65,비수도권,SKU0083,6,normal
ORD007377,29,비수도권,SKU0077,16,normal
ORD007378,11,수도권,SKU0028,14,normal
ORD007379,80,비수도권,SKU0021,20,normal
ORD007380,71,비수도권,SKU0026,20,normal
ORD007381,17,수도권,SKU0015,6,normal
ORD007382,2,수도권,SKU0039,19,normal
ORD007383,35,비수도권,SKU0066,16,normal
ORD007384,2,수도권,SKU0054,18,normal
ORD007385,86,비수도권,SKU0068,13,normal
ORD007386,93,비수도권,SKU0036,19,normal
ORD007387,7,수도권,SKU0021,4,normal
ORD007388,42,비수도권,SKU0021,11,normal
ORD007389,4,수도권,SKU0061,23,normal
ORD007390,51,비수도권,SKU0017,23,normal
ORD007391,12,수도권,SKU0040,11,normal
ORD007392,43,비수도권,SKU0022,1,normal
ORD007393,13,수도권,SKU0067,3,normal
ORD007394,6,수도권,SKU0062,1,normal
ORD007395,15,수도권,SKU0039,4,normal
ORD007396,4,수도권,SKU0013,19,normal
ORD007397,24,비수도권,SKU0022,1,normal
ORD007398,2,수도권,SKU0048,12,normal
ORD007399,19,수도권,SKU0098,2,normal
ORD007400,79,비수도권,SKU0028,14,normal
ORD007401,71,비수도권,SKU0020,18,normal
ORD007402,79,비수도권,SKU0023,15,normal
ORD007403,86,비수도권,SKU0071,13,normal
ORD007404,4,수도권,SKU0092,22,normal
ORD007405,5,수도권,SKU0008,3,normal
ORD007406,21,비수도권,SKU0075,16,normal
ORD007407,81,비수도권,SKU0050,20,normal
ORD007408,95,비수도권,SKU0083,21,normal
ORD007409,2,수도권,SKU0043,21,normal
ORD007410,13,수도권,SKU0001,11,normal
ORD007411,8,수도권,SKU0069,1,normal
ORD007412,56,비수도권,SKU0081,20,normal
ORD007413,36,비수도권,SKU0091,19,normal
ORD007414,5,수도권,SKU0057,13,normal
ORD007415,17,수도권,SKU0013,20,normal
ORD007416,44,비수도권,SKU0037,22,normal
ORD007417,60,비수도권,SKU0079,2,normal
ORD007418,1,수도권,SKU0050,15,normal
ORD007419,80,비수도권,SKU0070,7,normal
ORD007420,23,비수도권,SKU0001,11,normal
ORD007421,66,비수도권,SKU0008,8,normal
ORD007422,65,비수도권,SKU0069,0,normal
ORD007423,7,수도권,SKU0030,0,normal
ORD007424,4,수도권,SKU0039,8,normal
ORD007425,50,비수도권,SKU0065,14,normal
ORD007426,6,수도권,SKU0012,9,normal
ORD007427,73,비수도권,SKU0084,16,normal
ORD007428,51,비수도권,SKU0015,1,normal
ORD007429,71,비수도권,SKU0074,2,normal
ORD007430,11,수도권,SKU0030,22,normal
ORD007431,11,수도권,SKU0026,9,normal
ORD007432,41,비수도권,SKU0083,18,normal
ORD007433,2,수도권,SKU0056,8,normal
ORD007434,51,비수도권,SKU0021,17,normal
ORD007435,70,비수도권,SKU0001,2,normal
ORD007436,15,수도권,SKU0098,8,normal
ORD007437,58,비수도권,SKU0044,21,normal
ORD007438,7,수도권,SKU0040,10,normal
ORD007439,12,수도권,SKU0006,8,normal
ORD007440,95,비수도권,SKU0090,4,normal
ORD007441,97,비수도권,SKU0015,19,normal
ORD007442,18,수도권,SKU0034,17,normal
ORD007443,88,비수도권,SKU0043,11,normal
ORD007444,19,수도권,SKU0082,16,normal
ORD007445,11,수도권,SKU0036,20,normal
ORD007446,10,수도권,SKU0054,16,normal
ORD007447,87,비수도권,SKU0043,15,normal
ORD007448,6,수도권,SKU0032,21,normal
ORD007449,25,비수도권,SKU0095,21,normal
ORD007450,20,비수도권,SKU0080,13,normal
ORD007451,53,비수도권,SKU0018,22,normal
ORD007452,18,수도권,SKU0056,8,normal
ORD007453,10,수도권,SKU0080,21,normal
ORD007454,6,수도권,SKU0058,12,normal
ORD007455,32,비수도권,SKU0050,2,normal
ORD007456,50,비수도권,SKU0008,23,normal
ORD007457,23,비수도권,SKU0011,4,normal
ORD007458,53,비수도권,SKU0025,23,normal
ORD007459,5,수도권,SKU0052,7,normal
ORD007460,79,비수도권,SKU0099,2,normal
ORD007461,25,비수도권,SKU0081,22,normal
ORD007462,5,수도권,SKU0012,15,normal
ORD007463,16,수도권,SKU0072,3,normal
ORD007464,72,비수도권,SKU0082,8,normal
ORD007465,81,비수도권,SKU0042,6,normal
ORD007466,10,수도권,SKU0034,17,normal
ORD007467,48,비수도권,SKU0059,16,normal
ORD007468,4,수도권,SKU0052,21,normal
ORD007469,2,수도권,SKU0027,5,normal
ORD007470,21,비수도권,SKU0040,9,normal
ORD007471,45,비수도권,SKU0055,4,normal
ORD007472,63,비수도권,SKU0058,14,normal
ORD007473,12,수도권,SKU0054,1,normal
ORD007474,1,수도권,SKU0085,14,normal
ORD007475,17,수도권,SKU0004,8,normal
ORD007476,1,수도권,SKU0034,5,normal
ORD007477,4,수도권,SKU0075,3,normal
ORD007478,12,수도권,SKU0066,22,normal
ORD007479,16,수도권,SKU0092,13,normal
ORD007480,10,수도권,SKU0059,8,normal
ORD007481,25,비수도권,SKU0064,23,normal
ORD007482,2,수도권,SKU0071,0,normal
ORD007483,5,수도권,SKU0019,18,normal
ORD007484,45,비수도권,SKU0076,9,normal
ORD007485,5,수도권,SKU0030,17,normal
ORD007486,35,비수도권,SKU0043,18,normal
ORD007487,2,수도권,SKU0002,20,normal
ORD007488,15,수도권,SKU0085,5,normal
ORD007489,7,수도권,SKU0096,2,normal
ORD007490,4,수도권,SKU0007,17,normal
ORD007491,23,비수도권,SKU0064,20,normal
ORD007492,87,비수도권,SKU0097,19,normal
ORD007493,2,수도권,SKU0061,20,normal
ORD007494,15,수도권,SKU0080,9,normal
ORD007495,48,비수도권,SKU0012,19,normal
ORD007496,16,수도권,SKU0025,3,normal
ORD007497,65,비수도권,SKU0035,7,normal
ORD007498,7,수도권,SKU0099,15,normal
ORD007499,92,비수도권,SKU0079,21,normal
ORD007500,14,수도권,SKU0089,1,normal
ORD007501,12,수도권,SKU0049,18,normal
ORD007502,77,비수도권,SKU0072,14,normal
ORD007503,22,비수도권,SKU0074,7,normal
ORD007504,18,수도권,SKU0057,16,normal
ORD007505,51,비수도권,SKU0088,12,normal
ORD007506,25,비수도권,SKU0016,21,normal
ORD007507,6,수도권,SKU0006,2,normal
ORD007508,42,비수도권,SKU0031,9,normal
ORD007509,5,수도권,SKU0009,12,normal
ORD007510,65,비수도권,SKU0007,10,normal
ORD007511,98,비수도권,SKU0042,0,normal
ORD007512,14,수도권,SKU0021,13,normal
ORD007513,16,수도권,SKU0080,1,normal
ORD007514,2,수도권,SKU0058,21,normal
ORD007515,1,수도권,SKU0037,11,normal
ORD007516,86,비수도권,SKU0029,3,normal
ORD007517,5,수도권,SKU0057,11,normal
ORD007518,16,수도권,SKU0044,0,normal
ORD007519,67,비수도권,SKU0006,9,normal
ORD007520,80,비수도권,SKU0067,3,normal
ORD007521,18,수도권,SKU0050,1,normal
ORD007522,22,비수도권,SKU0028,22,normal
ORD007523,41,비수도권,SKU0030,21,normal
ORD007524,93,비수도권,SKU0046,12,normal
ORD007525,29,비수도권,SKU0083,7,normal
ORD007526,21,비수도권,SKU0043,1,normal
ORD007527,1,수도권,SKU0084,2,normal
ORD007528,3,수도권,SKU0043,14,normal
ORD007529,24,비수도권,SKU0083,6,normal
ORD007530,88,비수도권,SKU0094,9,normal
ORD007531,76,비수도권,SKU0003,19,normal
ORD007532,96,비수도권,SKU0007,10,normal
ORD007533,19,수도권,SKU0014,21,normal
ORD007534,62,비수도권,SKU0013,22,normal
ORD007535,71,비수도권,SKU0046,13,normal
ORD007536,37,비수도권,SKU0077,18,normal
ORD007537,12,수도권,SKU0097,13,normal
ORD007538,17,수도권,SKU0042,21,normal
ORD007539,74,비수도권,SKU0069,22,normal
ORD007540,11,수도권,SKU0064,0,normal
ORD007541,86,비수도권,SKU0040,6,normal
ORD007542,8,수도권,SKU0073,4,normal
ORD007543,55,비수도권,SKU0060,6,normal
ORD007544,34,비수도권,SKU0076,12,normal
ORD007545,55,비수도권,SKU0020,6,normal
ORD007546,16,수도권,SKU0037,21,normal
ORD007547,88,비수도권,SKU0068,18,normal
ORD007548,34,비수도권,SKU0013,12,normal
ORD007549,10,수도권,SKU0078,15,normal
ORD007550,35,비수도권,SKU0014,20,normal
ORD007551,10,수도권,SKU0033,14,normal
ORD007552,11,수도권,SKU0024,18,normal
ORD007553,14,수도권,SKU0007,6,normal
ORD007554,73,비수도권,SKU0028,4,normal
ORD007555,18,수도권,SKU0092,13,normal
ORD007556,42,비수도권,SKU0003,22,normal
ORD007557,14,수도권,SKU0002,15,normal
ORD007558,10,수도권,SKU0071,23,normal
ORD007559,91,비수도권,SKU0037,10,normal
ORD007560,29,비수도권,SKU0023,23,normal
ORD007561,88,비수도권,SKU0051,20,normal
ORD007562,8,수도권,SKU0027,10,normal
ORD007563,6,수도권,SKU0040,11,normal
ORD007564,74,비수도권,SKU0072,20,normal
ORD007565,43,비수도권,SKU0012,12,normal
ORD007566,7,수도권,SKU0096,7,normal
ORD007567,10,수도권,SKU0005,5,normal
ORD007568,64,비수도권,SKU0081,21,normal
ORD007569,16,수도권,SKU0073,1,normal
ORD007570,41,비수도권,SKU0029,22,normal
ORD007571,11,수도권,SKU0012,9,normal
ORD007572,14,수도권,SKU0086,22,normal
ORD007573,98,비수도권,SKU0068,21,normal
ORD007574,9,수도권,SKU0030,1,normal
ORD007575,18,수도권,SKU0002,10,normal
ORD007576,72,비수도권,SKU0094,4,normal
ORD007577,9,수도권,SKU0041,5,normal
ORD007578,15,수도권,SKU0018,15,normal
ORD007579,31,비수도권,SKU0092,19,normal
ORD007580,17,수도권,SKU0036,9,normal
ORD007581,16,수도권,SKU0047,13,normal
ORD007582,13,수도권,SKU0070,5,normal
ORD007583,26,비수도권,SKU0082,4,normal
ORD007584,33,비수도권,SKU0011,9,normal
ORD007585,38,비수도권,SKU0090,11,normal
ORD007586,3,수도권,SKU0094,21,normal
ORD007587,34,비수도권,SKU0026,16,normal
ORD007588,91,비수도권,SKU0050,15,normal
ORD007589,19,수도권,SKU0086,9,normal
ORD007590,49,비수도권,SKU0049,16,normal
ORD007591,21,비수도권,SKU0049,1,normal
ORD007592,74,비수도권,SKU0062,1,normal
ORD007593,87,비수도권,SKU0077,13,normal
ORD007594,7,수도권,SKU0067,3,normal
ORD007595,16,수도권,SKU0063,11,normal
ORD007596,14,수도권,SKU0038,1,normal
ORD007597,14,수도권,SKU0064,13,normal
ORD007598,5,수도권,SKU0011,23,normal
ORD007599,66,비수도권,SKU0041,23,normal
ORD007600,2,수도권,SKU0019,17,normal
ORD007601,19,수도권,SKU0054,8,normal
ORD007602,39,비수도권,SKU0027,22,normal
ORD007603,8,수도권,SKU0051,23,normal
ORD007604,83,비수도권,SKU0078,7,normal
ORD007605,71,비수도권,SKU0044,6,normal
ORD007606,17,수도권,SKU0022,12,normal
ORD007607,15,수도권,SKU0023,1,normal
ORD007608,9,수도권,SKU0091,1,normal
ORD007609,51,비수도권,SKU0079,15,normal
ORD007610,5,수도권,SKU0004,15,normal
ORD007611,43,비수도권,SKU0095,23,normal
ORD007612,71,비수도권,SKU0012,17,normal
ORD007613,8,수도권,SKU0066,1,normal
ORD007614,76,비수도권,SKU0056,6,normal
ORD007615,2,수도권,SKU0005,6,normal
ORD007616,84,비수도권,SKU0030,16,normal
ORD007617,5,수도권,SKU0078,22,normal
ORD007618,37,비수도권,SKU0031,11,normal
ORD007619,9,수도권,SKU0049,12,normal
ORD007620,70,비수도권,SKU0070,4,normal
ORD007621,18,수도권,SKU0008,14,normal
ORD007622,5,수도권,SKU0084,20,normal
ORD007623,23,비수도권,SKU0005,1,normal
ORD007624,15,수도권,SKU0027,5,normal
ORD007625,39,비수도권,SKU0077,3,normal
ORD007626,79,비수도권,SKU0092,22,normal
ORD007627,15,수도권,SKU0077,12,normal
ORD007628,11,수도권,SKU0023,1,normal
ORD007629,1,수도권,SKU0099,23,normal
ORD007630,24,비수도권,SKU0042,4,normal
ORD007631,14,수도권,SKU0038,7,normal
ORD007632,13,수도권,SKU0087,15,normal
ORD007633,7,수도권,SKU0007,6,normal
ORD007634,15,수도권,SKU0056,2,normal
ORD007635,97,비수도권,SKU0097,8,normal
ORD007636,11,수도권,SKU0011,12,normal
ORD007637,28,비수도권,SKU0055,1,normal
ORD007638,60,비수도권,SKU0014,18,normal
ORD007639,55,비수도권,SKU0089,10,normal
ORD007640,12,수도권,SKU0059,9,normal
ORD007641,30,비수도권,SKU0024,10,normal
ORD007642,77,비수도권,SKU0031,16,normal
ORD007643,1,수도권,SKU0052,16,normal
ORD007644,16,수도권,SKU0073,2,normal
ORD007645,8,수도권,SKU0049,11,normal
ORD007646,14,수도권,SKU0019,2,normal
ORD007647,15,수도권,SKU0071,4,normal
ORD007648,54,비수도권,SKU0012,5,normal
ORD007649,4,수도권,SKU0081,19,normal
ORD007650,18,수도권,SKU0040,9,normal
ORD007651,22,비수도권,SKU0066,10,normal
ORD007652,18,수도권,SKU0035,22,normal
ORD007653,52,비수도권,SKU0067,18,normal
ORD007654,14,수도권,SKU0089,19,normal
ORD007655,90,비수도권,SKU0071,10,normal
ORD007656,17,수도권,SKU0068,20,normal
ORD007657,23,비수도권,SKU0076,7,normal
ORD007658,68,비수도권,SKU0051,8,normal
ORD007659,10,수도권,SKU0023,2,normal
ORD007660,3,수도권,SKU0082,0,normal
ORD007661,48,비수도권,SKU0065,1,normal
ORD007662,17,수도권,SKU0032,1,normal
ORD007663,81,비수도권,SKU0028,2,normal
ORD007664,96,비수도권,SKU0050,17,normal
ORD007665,14,수도권,SKU0021,16,normal
ORD007666,15,수도권,SKU0088,11,normal
ORD007667,15,수도권,SKU0079,5,normal
ORD007668,12,수도권,SKU0031,6,normal
ORD007669,61,비수도권,SKU0005,16,normal
ORD007670,57,비수도권,SKU0006,8,normal
ORD007671,17,수도권,SKU0030,22,normal
ORD007672,2,수도권,SKU0015,11,normal
ORD007673,11,수도권,SKU0088,13,normal
ORD007674,11,수도권,SKU0043,10,normal
ORD007675,66,비수도권,SKU0035,3,normal
ORD007676,4,수도권,SKU0022,18,normal
ORD007677,65,비수도권,SKU0085,5,normal
ORD007678,41,비수도권,SKU0080,18,normal
ORD007679,52,비수도권,SKU0039,15,normal
ORD007680,15,수도권,SKU0017,15,normal
ORD007681,43,비수도권,SKU0096,3,normal
ORD007682,30,비수도권,SKU0032,4,normal
ORD007683,58,비수도권,SKU0078,9,normal
ORD007684,16,수도권,SKU0047,4,normal
ORD007685,17,수도권,SKU0079,8,normal
ORD007686,36,비수도권,SKU0049,17,normal
ORD007687,4,수도권,SKU0093,22,normal
ORD007688,16,수도권,SKU0081,22,normal
ORD007689,95,비수도권,SKU0027,5,normal
ORD007690,2,수도권,SKU0044,13,normal
ORD007691,11,수도권,SKU0011,19,normal
ORD007692,11,수도권,SKU0091,22,normal
ORD007693,34,비수도권,SKU0007,15,normal
ORD007694,4,수도권,SKU0002,2,normal
ORD007695,33,비수도권,SKU0050,0,normal
ORD007696,4,수도권,SKU0061,5,normal
ORD007697,4,수도권,SKU0023,0,normal
ORD007698,51,비수도권,SKU0058,5,normal
ORD007699,12,수도권,SKU0090,20,normal
ORD007700,95,비수도권,SKU0063,4,normal
ORD007701,2,수도권,SKU0046,11,normal
ORD007702,16,수도권,SKU0015,5,normal
ORD007703,4,수도권,SKU0017,7,normal
ORD007704,13,수도권,SKU0049,18,normal
ORD007705,99,비수도권,SKU0047,4,normal
ORD007706,80,비수도권,SKU0053,14,normal
ORD007707,2,수도권,SKU0051,13,normal
ORD007708,22,비수도권,SKU0035,15,normal
ORD007709,37,비수도권,SKU0070,5,normal
ORD007710,8,수도권,SKU0022,16,normal
ORD007711,6,수도권,SKU0086,16,normal
ORD007712,83,비수도권,SKU0020,15,normal
ORD007713,94,비수도권,SKU0042,0,normal
ORD007714,98,비수도권,SKU0022,17,normal
ORD007715,62,비수도권,SKU0062,3,normal
ORD007716,40,비수도권,SKU0048,21,normal
ORD007717,12,수도권,SKU0038,2,normal
ORD007718,6,수도권,SKU0048,2,normal
ORD007719,3,수도권,SKU0043,12,normal
ORD007720,45,비수도권,SKU0086,19,normal
ORD007721,61,비수도권,SKU0013,3,normal
ORD007722,69,비수도권,SKU0080,10,normal
ORD007723,84,비수도권,SKU0066,20,normal
ORD007724,78,비수도권,SKU0035,4,normal
ORD007725,99,비수도권,SKU0092,1,normal
ORD007726,9,수도권,SKU0018,5,normal
ORD007727,57,비수도권,SKU0032,4,normal
ORD007728,26,비수도권,SKU0038,0,normal
ORD007729,10,수도권,SKU0065,22,normal
ORD007730,96,비수도권,SKU0095,22,normal
ORD007731,81,비수도권,SKU0060,10,normal
ORD007732,5,수도권,SKU0086,5,normal
ORD007733,1,수도권,SKU0091,16,normal
ORD007734,44,비수도권,SKU0047,10,normal
ORD007735,29,비수도권,SKU0048,6,normal
ORD007736,88,비수도권,SKU0025,15,normal
ORD007737,9,수도권,SKU0061,19,normal
ORD007738,3,수도권,SKU0013,4,normal
ORD007739,9,수도권,SKU0064,6,normal
ORD007740,1,수도권,SKU0090,2,normal
ORD007741,2,수도권,SKU0077,1,normal
ORD007742,84,비수도권,SKU0065,0,normal
ORD007743,13,수도권,SKU0084,7,normal
ORD007744,15,수도권,SKU0073,23,normal
ORD007745,1,수도권,SKU0053,6,normal
ORD007746,10,수도권,SKU0053,9,normal
ORD007747,65,비수도권,SKU0011,13,normal
ORD007748,31,비수도권,SKU0044,8,normal
ORD007749,56,비수도권,SKU0053,10,normal
ORD007750,16,수도권,SKU0047,0,normal
ORD007751,11,수도권,SKU0078,18,normal
ORD007752,17,수도권,SKU0017,20,normal
ORD007753,12,수도권,SKU0080,13,normal
ORD007754,71,비수도권,SKU0075,17,normal
ORD007755,11,수도권,SKU0091,22,normal
ORD007756,39,비수도권,SKU0038,11,normal
ORD007757,5,수도권,SKU0018,21,normal
ORD007758,44,비수도권,SKU0076,9,normal
ORD007759,84,비수도권,SKU0059,17,normal
ORD007760,30,비수도권,SKU0072,23,normal
ORD007761,21,비수도권,SKU0100,2,normal
ORD007762,93,비수도권,SKU0020,3,normal
ORD007763,33,비수도권,SKU0042,20,normal
ORD007764,9,수도권,SKU0020,21,normal
ORD007765,11,수도권,SKU0087,8,normal
ORD007766,47,비수도권,SKU0002,11,normal
