order_id,postal_prefix,region,sku_id,order_hour,scenario
ORD011467,11,수도권,SKU0035,9,peak
ORD011468,17,수도권,SKU0040,10,peak
ORD011469,11,수도권,SKU0099,13,peak
ORD011470,17,수도권,SKU0093,14,peak
ORD011471,16,수도권,SKU0095,14,peak
ORD011472,40,비수도권,SKU0033,9,peak
ORD011473,97,비수도권,SKU0022,11,peak
ORD011474,93,비수도권,SKU0011,14,peak
ORD011475,4,수도권,SKU0042,8,peak
ORD011476,13,수도권,SKU0036,16,peak
ORD011477,12,수도권,SKU0032,12,peak
ORD011478,6,수도권,SKU0007,8,peak
ORD011479,31,비수도권,SKU0038,11,peak
ORD011480,91,비수도권,SKU0085,16,peak
ORD011481,5,수도권,SKU0064,9,peak
ORD011482,8,수도권,SKU0087,6,peak
ORD011483,61,비수도권,SKU0006,7,peak
ORD011484,9,수도권,SKU0026,2,peak
ORD011485,12,수도권,SKU0027,7,peak
ORD011486,30,비수도권,SKU0055,9,peak
ORD011487,4,수도권,SKU0096,9,peak
ORD011488,15,수도권,SKU0098,20,peak
ORD011489,3,수도권,SKU0089,7,peak
ORD011490,9,수도권,SKU0043,19,peak
ORD011491,7,수도권,SKU0086,8,peak
ORD011492,28,비수도권,SKU0089,7,peak
ORD011493,5,수도권,SKU0059,16,peak
ORD011494,18,수도권,SKU0035,10,peak
ORD011495,16,수도권,SKU0047,8,peak
ORD011496,19,수도권,SKU0055,13,peak
ORD011497,67,비수도권,SKU0061,7,peak
ORD011498,15,수도권,SKU0025,22,peak
ORD011499,25,비수도권,SKU0018,15,peak
ORD011500,47,비수도권,SKU0055,8,peak
ORD011501,19,수도권,SKU0036,8,peak
ORD011502,9,수도권,SKU0076,12,peak
ORD011503,89,비수도권,SKU0045,9,peak
ORD011504,2,수도권,SKU0024,7,peak
ORD011505,11,수도권,SKU0038,14,peak
ORD011506,52,비수도권,SKU0076,8,peak
ORD011507,10,수도권,SKU0003,19,peak
ORD011508,15,수도권,SKU0074,7,peak
ORD011509,4,수도권,SKU0022,13,peak
ORD011510,61,비수도권,SKU0058,3,peak
ORD011511,81,비수도권,SKU0037,16,peak
ORD011512,95,비수도권,SKU0065,8,peak
ORD011513,3,수도권,SKU0010,10,peak
ORD011514,6,수도권,SKU0003,6,peak
ORD011515,14,수도권,SKU0075,14,peak
ORD011516,8,수도권,SKU0046,12,peak
ORD011517,18,수도권,SKU0044,10,peak
ORD011518,58,비수도권,SKU0022,6,peak
ORD011519,4,수도권,SKU0081,14,peak
ORD011520,1,수도권,SKU0027,6,peak
ORD011521,98,비수도권,SKU0080,7,peak
ORD011522,13,수도권,SKU0026,14,peak
ORD011523,2,수도권,SKU0040,16,peak
ORD011524,16,수도권,SKU0007,21,peak
ORD011525,34,비수도권,SKU0048,9,peak
ORD011526,46,비수도권,SKU0073,13,peak
ORD011527,16,수도권,SKU0058,13,peak
ORD011528,19,수도권,SKU0075,16,peak
ORD011529,13,수도권,SKU0057,6,peak
ORD011530,17,수도권,SKU0090,15,peak
ORD011531,87,비수도권,SKU0099,16,peak
ORD011532,96,비수도권,SKU0075,6,peak
ORD011533,18,수도권,SKU0045,8,peak
ORD011534,16,수도권,SKU0048,9,peak
ORD011535,10,수도권,SKU0065,9,peak
ORD011536,9,수도권,SKU0021,8,peak
ORD011537,79,비수도권,SKU0032,8,peak
ORD011538,19,수도권,SKU0043,2,peak
ORD011539,13,수도권,SKU0018,12,peak
ORD011540,19,수도권,SKU0005,10,peak
ORD011541,4,수도권,SKU0056,9,peak
ORD011542,84,비수도권,SKU0046,9,peak
ORD011543,15,수도권,SKU0083,11,peak
ORD011544,10,수도권,SKU0060,8,peak
ORD011545,1,수도권,SKU0081,7,peak
ORD011546,19,수도권,SKU0036,10,peak
ORD011547,91,비수도권,SKU0065,9,peak
ORD011548,16,수도권,SKU0058,12,peak
ORD011549,10,수도권,SKU0085,15,peak
ORD011550,12,수도권,SKU0065,10,peak
ORD011551,16,수도권,SKU0004,13,peak
ORD011552,19,수도권,SKU0056,14,peak
ORD011553,5,수도권,SKU0065,7,peak
ORD011554,82,비수도권,SKU0072,16,peak
ORD011555,12,수도권,SKU0068,7,peak
ORD011556,17,수도권,SKU0094,6,peak
ORD011557,76,비수도권,SKU0045,15,peak
ORD011558,16,수도권,SKU0003,13,peak
ORD011559,19,수도권,SKU0007,15,peak
ORD011560,18,수도권,SKU0025,18,peak
ORD011561,7,수도권,SKU0004,17,peak
ORD011562,90,비수도권,SKU0025,9,peak
ORD011563,13,수도권,SKU0009,9,peak
ORD011564,3,수도권,SKU0022,9,peak
ORD011565,99,비수도권,SKU0011,11,peak
ORD011566,18,수도권,SKU0007,8,peak
ORD011567,17,수도권,SKU0007,9,peak
ORD011568,77,비수도권,SKU0047,1,peak
ORD011569,15,수도권,SKU0026,16,peak
ORD011570,10,수도권,SKU0098,9,peak
ORD011571,5,수도권,SKU0009,9,peak
ORD011572,49,비수도권,SKU0009,14,peak
ORD011573,9,수도권,SKU0071,8,peak
ORD011574,15,수도권,SKU0037,8,peak
ORD011575,14,수도권,SKU0007,7,peak
ORD011576,30,비수도권,SKU0065,7,peak
ORD011577,19,수도권,SKU0061,9,peak
ORD011578,12,수도권,SKU0056,9,peak
ORD011579,12,수도권,SKU0053,1,peak
ORD011580,8,수도권,SKU0051,8,peak
ORD011581,10,수도권,SKU0067,6,peak
ORD011582,23,비수도권,SKU0034,10,peak
ORD011583,16,수도권,SKU0048,10,peak
ORD011584,2,수도권,SKU0038,10,peak
ORD011585,14,수도권,SKU0037,22,peak
ORD011586,88,비수도권,SKU0039,12,peak
ORD011587,3,수도권,SKU0002,23,peak
ORD011588,3,수도권,SKU0006,12,peak
ORD011589,19,수도권,SKU0045,10,peak
ORD011590,88,비수도권,SKU0004,7,peak
ORD011591,1,수도권,SKU0094,8,peak
ORD011592,10,수도권,SKU0091,9,peak
ORD011593,2,수도권,SKU0047,15,peak
ORD011594,8,수도권,SKU0027,9,peak
ORD011595,16,수도권,SKU0081,14,peak
ORD011596,13,수도권,SKU0070,16,peak
ORD011597,10,수도권,SKU0087,9,peak
ORD011598,6,수도권,SKU0089,8,peak
ORD011599,17,수도권,SKU0058,8,peak
ORD011600,16,수도권,SKU0092,11,peak
ORD011601,18,수도권,SKU0064,13,peak
ORD011602,44,비수도권,SKU0023,22,peak
ORD011603,27,비수도권,SKU0027,11,peak
ORD011604,88,비수도권,SKU0037,11,peak
ORD011605,5,수도권,SKU0090,12,peak
ORD011606,87,비수도권,SKU0099,19,peak
ORD011607,5,수도권,SKU0053,13,peak
ORD011608,58,비수도권,SKU0007,9,peak
ORD011609,43,비수도권,SKU0002,7,peak
ORD011610,19,수도권,SKU0089,15,peak
ORD011611,21,비수도권,SKU0025,6,peak
ORD011612,19,수도권,SKU0093,13,peak
ORD011613,15,수도권,SKU0005,2,peak
ORD011614,1,수도권,SKU0006,18,peak
ORD011615,16,수도권,SKU0065,13,peak
ORD011616,11,수도권,SKU0072,13,peak
ORD011617,8,수도권,SKU0025,9,peak
ORD011618,14,수도권,SKU0074,17,peak
ORD011619,59,비수도권,SKU0020,12,peak
ORD011620,16,수도권,SKU0022,10,peak
ORD011621,90,비수도권,SKU0034,7,peak
ORD011622,12,수도권,SKU0001,9,peak
ORD011623,5,수도권,SKU0037,8,peak
ORD011624,9,수도권,SKU0063,7,peak
ORD011625,4,수도권,SKU0100,14,peak
ORD011626,19,수도권,SKU0045,14,peak
ORD011627,5,수도권,SKU0014,8,peak
ORD011628,15,수도권,SKU0091,11,peak
ORD011629,79,비수도권,SKU0067,10,peak
ORD011630,12,수도권,SKU0059,7,peak
ORD011631,11,수도권,SKU0009,10,peak
ORD011632,6,수도권,SKU0011,8,peak
ORD011633,34,비수도권,SKU0095,7,peak
ORD011634,9,수도권,SKU0068,6,peak
ORD011635,97,비수도권,SKU0085,7,peak
ORD011636,5,수도권,SKU0008,12,peak
ORD011637,1,수도권,SKU0095,8,peak
ORD011638,15,수도권,SKU0061,22,peak
ORD011639,2,수도권,SKU0071,10,peak
ORD011640,11,수도권,SKU0043,8,peak
ORD011641,13,수도권,SKU0007,3,peak
ORD011642,7,수도권,SKU0071,9,peak
ORD011643,94,비수도권,SKU0057,14,peak
ORD011644,10,수도권,SKU0021,3,peak
ORD011645,4,수도권,SKU0042,13,peak
ORD011646,2,수도권,SKU0080,1,peak
ORD011647,9,수도권,SKU0074,9,peak
ORD011648,52,비수도권,SKU0090,16,peak
ORD011649,7,수도권,SKU0023,14,peak
ORD011650,17,수도권,SKU0060,13,peak
ORD011651,97,비수도권,SKU0100,8,peak
ORD011652,10,수도권,SKU0046,13,peak
ORD011653,17,수도권,SKU0012,19,peak
ORD011654,17,수도권,SKU0042,17,peak
ORD011655,17,수도권,SKU0089,9,peak
ORD011656,87,비수도권,SKU0042,13,peak
ORD011657,42,비수도권,SKU0039,14,peak
ORD011658,1,수도권,SKU0002,12,peak
ORD011659,1,수도권,SKU0054,9,peak
ORD011660,2,수도권,SKU0100,8,peak
ORD011661,10,수도권,SKU0024,16,peak
ORD011662,12,수도권,SKU0076,9,peak
ORD011663,48,비수도권,SKU0016,18,peak
ORD011664,18,수도권,SKU0037,14,peak
ORD011665,99,비수도권,SKU0059,12,peak
ORD011666,45,비수도권,SKU0022,16,peak
ORD011667,66,비수도권,SKU0036,10,peak
ORD011668,5,수도권,SKU0089,16,peak
ORD011669,18,수도권,SKU0008,9,peak
ORD011670,5,수도권,SKU0089,14,peak
ORD011671,19,수도권,SKU0029,16,peak
ORD011672,49,비수도권,SKU0010,7,peak
ORD011673,9,수도권,SKU0049,14,peak
ORD011674,5,수도권,SKU0028,22,peak
ORD011675,7,수도권,SKU0097,9,peak
ORD011676,49,비수도권,SKU0026,6,peak
ORD011677,15,수도권,SKU0087,13,peak
ORD011678,15,수도권,SKU0098,9,peak
ORD011679,16,수도권,SKU0037,18,peak
ORD011680,14,수도권,SKU0037,16,peak
ORD011681,63,비수도권,SKU0089,9,peak
ORD011682,14,수도권,SKU0048,7,peak
ORD011683,17,수도권,SKU0071,8,peak
ORD011684,94,비수도권,SKU0047,12,peak
ORD011685,13,수도권,SKU0040,12,peak
ORD011686,6,수도권,SKU0093,14,peak
ORD011687,16,수도권,SKU0045,9,peak
ORD011688,21,비수도권,SKU0057,7,peak
ORD011689,4,수도권,SKU0077,13,peak
ORD011690,5,수도권,SKU0068,6,peak
ORD011691,1,수도권,SKU0097,9,peak
ORD011692,31,비수도권,SKU0075,7,peak
ORD011693,6,수도권,SKU0077,12,peak
ORD011694,73,비수도권,SKU0040,6,peak
ORD011695,14,수도권,SKU0042,9,peak
ORD011696,88,비수도권,SKU0009,7,peak
ORD011697,11,수도권,SKU0074,9,peak
ORD011698,88,비수도권,SKU0004,11,peak
ORD011699,94,비수도권,SKU0015,8,peak
ORD011700,4,수도권,SKU0081,8,peak
ORD011701,4,수도권,SKU0019,17,peak
ORD011702,12,수도권,SKU0022,8,peak
ORD011703,12,수도권,SKU0085,8,peak
ORD011704,18,수도권,SKU0039,7,peak
ORD011705,4,수도권,SKU0045,10,peak
ORD011706,35,비수도권,SKU0054,15,peak
ORD011707,7,수도권,SKU0023,8,peak
ORD011708,5,수도권,SKU0077,8,peak
ORD011709,45,비수도권,SKU0069,20,peak
ORD011710,3,수도권,SKU0075,7,peak
ORD011711,23,비수도권,SKU0030,8,peak
ORD011712,4,수도권,SKU0018,10,peak
ORD011713,30,비수도권,SKU0089,11,peak
ORD011714,44,비수도권,SKU0036,8,peak
ORD011715,16,수도권,SKU0008,19,peak
ORD011716,10,수도권,SKU0052,16,peak
ORD011717,7,수도권,SKU0085,11,peak
ORD011718,49,비수도권,SKU0029,10,peak
ORD011719,3,수도권,SKU0006,15,peak
ORD011720,93,비수도권,SKU0090,16,peak
ORD011721,41,비수도권,SKU0032,12,peak
ORD011722,19,수도권,SKU0062,15,peak
ORD011723,96,비수도권,SKU0018,6,peak
ORD011724,19,수도권,SKU0056,13,peak
ORD011725,3,수도권,SKU0047,9,peak
ORD011726,9,수도권,SKU0098,9,peak
ORD011727,16,수도권,SKU0019,13,peak
ORD011728,16,수도권,SKU0063,8,peak
ORD011729,1,수도권,SKU0083,12,peak
ORD011730,8,수도권,SKU0012,10,peak
ORD011731,29,비수도권,SKU0060,17,peak
ORD011732,18,수도권,SKU0069,15,peak
ORD011733,72,비수도권,SKU0081,11,peak
ORD011734,89,비수도권,SKU0051,7,peak
ORD011735,65,비수도권,SKU0046,11,peak
ORD011736,16,수도권,SKU0070,11,peak
ORD011737,15,수도권,SKU0091,11,peak
ORD011738,11,수도권,SKU0039,14,peak
ORD011739,73,비수도권,SKU0045,15,peak
ORD011740,54,비수도권,SKU0031,12,peak
ORD011741,41,비수도권,SKU0064,14,peak
ORD011742,40,비수도권,SKU0010,7,peak
ORD011743,59,비수도권,SKU0032,7,peak
ORD011744,78,비수도권,SKU0028,10,peak
ORD011745,52,비수도권,SKU0058,20,peak
ORD011746,50,비수도권,SKU0057,11,peak
ORD011747,18,수도권,SKU0041,13,peak
ORD011748,13,수도권,SKU0059,13,peak
ORD011749,15,수도권,SKU0016,8,peak
ORD011750,15,수도권,SKU0016,10,peak
ORD011751,53,비수도권,SKU0057,21,peak
ORD011752,8,수도권,SKU0070,8,peak
ORD011753,10,수도권,SKU0060,11,peak
ORD011754,16,수도권,SKU0026,15,peak
ORD011755,95,비수도권,SKU0010,9,peak
ORD011756,14,수도권,SKU0093,13,peak
ORD011757,4,수도권,SKU0045,19,peak
ORD011758,19,수도권,SKU0009,8,peak
ORD011759,17,수도권,SKU0074,17,peak
ORD011760,59,비수도권,SKU0003,20,peak
ORD011761,61,비수도권,SKU0072,9,peak
ORD011762,8,수도권,SKU0010,8,peak
ORD011763,2,수도권,SKU0071,9,peak
ORD011764,42,비수도권,SKU0090,9,peak
ORD011765,18,수도권,SKU0055,13,peak
ORD011766,4,수도권,SKU0005,9,peak
ORD011767,96,비수도권,SKU0043,13,peak
ORD011768,80,비수도권,SKU0015,15,peak
ORD011769,26,비수도권,SKU0041,1,peak
ORD011770,2,수도권,SKU0048,10,peak
ORD011771,6,수도권,SKU0009,17,peak
ORD011772,9,수도권,SKU0060,7,peak
ORD011773,2,수도권,SKU0006,7,peak
ORD011774,53,비수도권,SKU0075,10,peak
ORD011775,3,수도권,SKU0068,9,peak
ORD011776,6,수도권,SKU0035,7,peak
ORD011777,9,수도권,SKU0008,21,peak
ORD011778,10,수도권,SKU0081,16,peak
ORD011779,8,수도권,SKU0071,14,peak
ORD011780,94,비수도권,SKU0036,9,peak
ORD011781,89,비수도권,SKU0030,8,peak
ORD011782,17,수도권,SKU0042,0,peak
ORD011783,4,수도권,SKU0097,13,peak
ORD011784,21,비수도권,SKU0037,9,peak
ORD011785,93,비수도권,SKU0021,7,peak
ORD011786,99,비수도권,SKU0077,19,peak
ORD011787,17,수도권,SKU0071,18,peak
ORD011788,6,수도권,SKU0016,15,peak
ORD011789,55,비수도권,SKU0082,10,peak
ORD011790,17,수도권,SKU0059,14,peak
ORD011791,13,수도권,SKU0030,9,peak
ORD011792,5,수도권,SKU0035,11,peak
ORD011793,7,수도권,SKU0081,17,peak
ORD011794,16,수도권,SKU0033,7,peak
ORD011795,8,수도권,SKU0070,12,peak
ORD011796,13,수도권,SKU0002,14,peak
ORD011797,24,비수도권,SKU0028,0,peak
ORD011798,96,비수도권,SKU0026,10,peak
ORD011799,2,수도권,SKU0088,10,peak
ORD011800,45,비수도권,SKU0096,10,peak
ORD011801,4,수도권,SKU0088,0,peak
ORD011802,84,비수도권,SKU0024,18,peak
ORD011803,38,비수도권,SKU0031,14,peak
ORD011804,11,수도권,SKU0081,13,peak
ORD011805,14,수도권,SKU0002,8,peak
ORD011806,19,수도권,SKU0098,8,peak
ORD011807,16,수도권,SKU0085,17,peak
ORD011808,94,비수도권,SKU0007,10,peak
ORD011809,99,비수도권,SKU0040,8,peak
ORD011810,2,수도권,SKU0069,6,peak
ORD011811,27,비수도권,SKU0008,14,peak
ORD011812,32,비수도권,SKU0068,9,peak
ORD011813,44,비수도권,SKU0068,12,peak
ORD011814,77,비수도권,SKU0056,8,peak
ORD011815,17,수도권,SKU0040,11,peak
ORD011816,7,수도권,SKU0012,18,peak
ORD011817,19,수도권,SKU0019,12,peak
ORD011818,9,수도권,SKU0082,18,peak
ORD011819,10,수도권,SKU0090,19,peak
ORD011820,17,수도권,SKU0062,9,peak
ORD011821,8,수도권,SKU0025,15,peak
ORD011822,19,수도권,SKU0054,11,peak
ORD011823,60,비수도권,SKU0021,19,peak
ORD011824,96,비수도권,SKU0035,15,peak
ORD011825,5,수도권,SKU0063,10,peak
ORD011826,13,수도권,SKU0035,12,peak
ORD011827,30,비수도권,SKU0096,15,peak
ORD011828,16,수도권,SKU0097,8,peak
ORD011829,2,수도권,SKU0018,7,peak
ORD011830,10,수도권,SKU0044,16,peak
ORD011831,44,비수도권,SKU0065,23,peak
ORD011832,14,수도권,SKU0078,6,peak
ORD011833,19,수도권,SKU0056,12,peak
ORD011834,18,수도권,SKU0027,10,peak
ORD011835,84,비수도권,SKU0097,12,peak
ORD011836,62,비수도권,SKU0068,10,peak
ORD011837,10,수도권,SKU0021,13,peak
ORD011838,14,수도권,SKU0072,4,peak
ORD011839,13,수도권,SKU0069,9,peak
ORD011840,8,수도권,SKU0012,7,peak
ORD011841,17,수도권,SKU0038,11,peak
ORD011842,8,수도권,SKU0099,15,peak
ORD011843,5,수도권,SKU0063,21,peak
ORD011844,3,수도권,SKU0091,10,peak
ORD011845,8,수도권,SKU0047,11,peak
ORD011846,13,수도권,SKU0044,10,peak
ORD011847,4,수도권,SKU0031,8,peak
ORD011848,19,수도권,SKU0051,6,peak
ORD011849,65,비수도권,SKU0013,10,peak
ORD011850,12,수도권,SKU0061,10,peak
ORD011851,66,비수도권,SKU0083,14,peak
ORD011852,5,수도권,SKU0071,14,peak
ORD011853,3,수도권,SKU0040,14,peak
ORD011854,50,비수도권,SKU0055,10,peak
ORD011855,93,비수도권,SKU0076,8,peak
ORD011856,10,수도권,SKU0019,9,peak
ORD011857,18,수도권,SKU0023,9,peak
ORD011858,18,수도권,SKU0098,7,peak
ORD011859,19,수도권,SKU0003,9,peak
ORD011860,16,수도권,SKU0004,12,peak
ORD011861,7,수도권,SKU0068,12,peak
ORD011862,3,수도권,SKU0046,11,peak
ORD011863,1,수도권,SKU0018,7,peak
ORD011864,5,수도권,SKU0002,12,peak
ORD011865,4,수도권,SKU0081,16,peak
ORD011866,2,수도권,SKU0098,13,peak
ORD011867,3,수도권,SKU0068,8,peak
ORD011868,2,수도권,SKU0083,21,peak
ORD011869,15,수도권,SKU0023,6,peak
ORD011870,2,수도권,SKU0096,8,peak
ORD011871,98,비수도권,SKU0051,7,peak
ORD011872,14,수도권,SKU0022,14,peak
ORD011873,73,비수도권,SKU0056,18,peak
ORD011874,14,수도권,SKU0021,15,peak
ORD011875,4,수도권,SKU0094,8,peak
ORD011876,57,비수도권,SKU0047,13,peak
ORD011877,7,수도권,SKU0025,19,peak
ORD011878,2,수도권,SKU0060,15,peak
ORD011879,6,수도권,SKU0027,2,peak
ORD011880,17,수도권,SKU0091,13,peak
ORD011881,12,수도권,SKU0040,15,peak
ORD011882,5,수도권,SKU0015,16,peak
ORD011883,15,수도권,SKU0089,3,peak
ORD011884,87,비수도권,SKU0037,13,peak
ORD011885,27,비수도권,SKU0065,12,peak
ORD011886,2,수도권,SKU0086,12,peak
ORD011887,9,수도권,SKU0051,6,peak
ORD011888,19,수도권,SKU0093,7,peak
ORD011889,4,수도권,SKU0076,7,peak
ORD011890,15,수도권,SKU0038,14,peak
ORD011891,15,수도권,SKU0013,8,peak
ORD011892,3,수도권,SKU0085,8,peak
ORD011893,17,수도권,SKU0067,9,peak
ORD011894,73,비수도권,SKU0071,8,peak
ORD011895,18,수도권,SKU0018,11,peak
ORD011896,77,비수도권,SKU0004,9,peak
ORD011897,17,수도권,SKU0025,6,peak
ORD011898,33,비수도권,SKU0099,8,peak
ORD011899,71,비수도권,SKU0048,10,peak
ORD011900,13,수도권,SKU0067,14,peak
ORD011901,5,수도권,SKU0013,10,peak
ORD011902,4,수도권,SKU0067,7,peak
ORD011903,87,비수도권,SKU0088,7,peak
ORD011904,15,수도권,SKU0067,8,peak
ORD011905,19,수도권,SKU0035,17,peak
ORD011906,17,수도권,SKU0031,13,peak
ORD011907,16,수도권,SKU0010,9,peak
ORD011908,16,수도권,SKU0097,15,peak
ORD011909,13,수도권,SKU0029,8,peak
ORD011910,69,비수도권,SKU0003,10,peak
ORD011911,4,수도권,SKU0098,10,peak
ORD011912,24,비수도권,SKU0089,13,peak
ORD011913,19,수도권,SKU0080,14,peak
ORD011914,2,수도권,SKU0043,14,peak
ORD011915,6,수도권,SKU0056,19,peak
ORD011916,43,비수도권,SKU0083,17,peak
ORD011917,7,수도권,SKU0074,10,peak
ORD011918,16,수도권,SKU0006,4,peak
ORD011919,3,수도권,SKU0071,13,peak
ORD011920,7,수도권,SKU0058,9,peak
ORD011921,70,비수도권,SKU0018,8,peak
ORD011922,10,수도권,SKU0056,11,peak
ORD011923,48,비수도권,SKU0059,16,peak
ORD011924,13,수도권,SKU0011,13,peak
ORD011925,9,수도권,SKU0055,18,peak
ORD011926,16,수도권,SKU0008,12,peak
ORD011927,15,수도권,SKU0008,5,peak
ORD011928,95,비수도권,SKU0068,1,peak
ORD011929,10,수도권,SKU0085,12,peak
ORD011930,18,수도권,SKU0044,17,peak
ORD011931,19,수도권,SKU0042,11,peak
ORD011932,18,수도권,SKU0047,9,peak
ORD011933,14,수도권,SKU0059,13,peak
ORD011934,42,비수도권,SKU0092,19,peak
ORD011935,38,비수도권,SKU0043,22,peak
ORD011936,89,비수도권,SKU0089,6,peak
ORD011937,93,비수도권,SKU0007,10,peak
ORD011938,6,수도권,SKU0004,13,peak
ORD011939,18,수도권,SKU0045,8,peak
ORD011940,61,비수도권,SKU0067,1,peak
ORD011941,89,비수도권,SKU0082,6,peak
ORD011942,4,수도권,SKU0017,10,peak
ORD011943,86,비수도권,SKU0066,8,peak
ORD011944,7,수도권,SKU0085,1,peak
ORD011945,16,수도권,SKU0051,16,peak
ORD011946,18,수도권,SKU0005,14,peak
ORD011947,67,비수도권,SKU0071,16,peak
ORD011948,47,비수도권,SKU0090,16,peak
ORD011949,82,비수도권,SKU0036,17,peak
ORD011950,43,비수도권,SKU0070,13,peak
ORD011951,10,수도권,SKU0005,12,peak
ORD011952,5,수도권,SKU0056,15,peak
ORD011953,5,수도권,SKU0022,6,peak
ORD011954,3,수도권,SKU0063,11,peak
ORD011955,81,비수도권,SKU0020,0,peak
ORD011956,14,수도권,SKU0026,7,peak
ORD011957,90,비수도권,SKU0022,8,peak
ORD011958,39,비수도권,SKU0057,9,peak
ORD011959,87,비수도권,SKU0004,15,peak
ORD011960,64,비수도권,SKU0075,11,peak
ORD011961,16,수도권,SKU0058,6,peak
ORD011962,7,수도권,SKU0056,7,peak
ORD011963,7,수도권,SKU0093,13,peak
ORD011964,11,수도권,SKU0024,4,peak
ORD011965,1,수도권,SKU0071,10,peak
ORD011966,19,수도권,SKU0069,6,peak
ORD011967,16,수도권,SKU0052,21,peak
ORD011968,3,수도권,SKU0002,10,peak
ORD011969,53,비수도권,SKU0036,11,peak
ORD011970,52,비수도권,SKU0004,23,peak
ORD011971,4,수도권,SKU0005,15,peak
ORD011972,6,수도권,SKU0066,6,peak
ORD011973,7,수도권,SKU0027,13,peak
ORD011974,15,수도권,SKU0014,16,peak
ORD011975,85,비수도권,SKU0059,13,peak
ORD011976,19,수도권,SKU0086,19,peak
ORD011977,19,수도권,SKU0042,11,peak
ORD011978,8,수도권,SKU0058,15,peak
ORD011979,17,수도권,SKU0066,10,peak
ORD011980,6,수도권,SKU0013,9,peak
ORD011981,22,비수도권,SKU0075,8,peak
ORD011982,7,수도권,SKU0059,11,peak
ORD011983,1,수도권,SKU0099,7,peak
ORD011984,15,수도권,SKU0008,15,peak
ORD011985,9,수도권,SKU0095,10,peak
ORD011986,18,수도권,SKU0035,8,peak
ORD011987,32,비수도권,SKU0047,12,peak
ORD011988,50,비수도권,SKU0019,19,peak
ORD011989,95,비수도권,SKU0099,8,peak
ORD011990,16,수도권,SKU0027,9,peak
ORD011991,14,수도권,SKU0021,13,peak
ORD011992,7,수도권,SKU0002,7,peak
ORD011993,32,비수도권,SKU0073,12,peak
ORD011994,14,수도권,SKU0002,11,peak
ORD011995,9,수도권,SKU0020,9,peak
ORD011996,12,수도권,SKU0005,10,peak
ORD011997,11,수도권,SKU0051,12,peak
ORD011998,94,비수도권,SKU0066,3,peak
ORD011999,7,수도권,SKU0072,8,peak
ORD012000,12,수도권,SKU0038,19,peak
ORD012001,9,수도권,SKU0015,8,peak
ORD012002,5,수도권,SKU0055,14,peak
ORD012003,9,수도권,SKU0003,8,peak
ORD012004,14,수도권,SKU0035,14,peak
ORD012005,18,수도권,SKU0092,6,peak
ORD012006,17,수도권,SKU0081,13,peak
ORD012007,39,비수도권,SKU0038,7,peak
ORD012008,2,수도권,SKU0065,11,peak
ORD012009,9,수도권,SKU0039,8,peak
ORD012010,10,수도권,SKU0065,7,peak
ORD012011,19,수도권,SKU0090,7,peak
ORD012012,6,수도권,SKU0066,11,peak
ORD012013,6,수도권,SKU0041,17,peak
ORD012014,3,수도권,SKU0005,11,peak
ORD012015,15,수도권,SKU0025,9,peak
ORD012016,27,비수도권,SKU0036,10,peak
ORD012017,19,수도권,SKU0070,13,peak
ORD012018,31,비수도권,SKU0029,12,peak
ORD012019,5,수도권,SKU0086,6,peak
ORD012020,16,수도권,SKU0087,14,peak
ORD012021,3,수도권,SKU0056,15,peak
ORD012022,91,비수도권,SKU0079,13,peak
ORD012023,3,수도권,SKU0059,10,peak
ORD012024,67,비수도권,SKU0060,11,peak
ORD012025,2,수도권,SKU0057,8,peak
ORD012026,15,수도권,SKU0063,12,peak
ORD012027,60,비수도권,SKU0044,17,peak
ORD012028,18,수도권,SKU0062,0,peak
ORD012029,14,수도권,SKU0032,10,peak
ORD012030,4,수도권,SKU0072,7,peak
ORD012031,18,수도권,SKU0044,9,peak
ORD012032,17,수도권,SKU0059,7,peak
ORD012033,13,수도권,SKU0087,7,peak
ORD012034,7,수도권,SKU0006,15,peak
ORD012035,6,수도권,SKU0098,12,peak
ORD012036,92,비수도권,SKU0090,19,peak
ORD012037,90,비수도권,SKU0052,9,peak
ORD012038,83,비수도권,SKU0068,13,peak
ORD012039,15,수도권,SKU0051,12,peak
ORD012040,96,비수도권,SKU0079,9,peak
ORD012041,9,수도권,SKU0015,12,peak
ORD012042,12,수도권,SKU0032,10,peak
ORD012043,5,수도권,SKU0070,16,peak
ORD012044,13,수도권,SKU0077,12,peak
ORD012045,6,수도권,SKU0082,11,peak
ORD012046,2,수도권,SKU0033,13,peak
ORD012047,1,수도권,SKU0052,6,peak
ORD012048,11,수도권,SKU0024,12,peak
ORD012049,72,비수도권,SKU0059,7,peak
ORD012050,12,수도권,SKU0073,8,peak
ORD012051,18,수도권,SKU0001,12,peak
ORD012052,51,비수도권,SKU0001,11,peak
ORD012053,16,수도권,SKU0042,6,peak
ORD012054,16,수도권,SKU0042,16,peak
ORD012055,15,수도권,SKU0056,6,peak
ORD012056,4,수도권,SKU0040,8,peak
ORD012057,18,수도권,SKU0069,11,peak
ORD012058,26,비수도권,SKU0032,19,peak
ORD012059,1,수도권,SKU0019,11,peak
ORD012060,3,수도권,SKU0078,19,peak
ORD012061,15,수도권,SKU0026,8,peak
ORD012062,57,비수도권,SKU0066,10,peak
ORD012063,15,수도권,SKU0007,22,peak
ORD012064,12,수도권,SKU0079,17,peak
ORD012065,83,비수도권,SKU0024,19,peak
